day,all_feats_rolling_avg,all_feats,buildings_rolling_avg,buildings,highways_rolling_avg,highways,amenities_rolling_avg,amenities,users_rolling_avg,users,chapters_rolling_avg,chapters
2020-11-25,10395.625,11032,9331.625,10585,466.0,175,48.125,27,53.625,51,28.125,28
2020-11-26,10016.625,11319,9010.25,10789,430.375,324,43.75,10,50.25,44,27.125,27
2020-11-27,10704.875,15004,9821.625,14552,390.625,185,30.25,11,46.25,36,26.375,24
2020-11-28,9953.125,5272,9322.625,5011,295.875,109,21.25,9,41.625,24,24.75,16
2020-11-29,8897.25,2253,8432.25,1820,273.5,325,19.875,11,38.5,28,23.875,20
2020-11-30,9456.375,12730,8896.875,11528,329.0,755,25.625,63,38.25,41,23.5,22
2020-12-01,10374.875,17410,9820.0,16684,320.375,447,20.375,22,38.375,46,23.75,27
2020-12-02,11794.375,19335,11198.75,18621,337.375,379,20.125,8,40.0,50,23.875,27
2020-12-03,12340.25,15399,11727.875,14818,349.5,272,18.625,15,39.375,46,23.625,26
2020-12-04,13037.375,16896,12392.875,16109,352.875,351,24.5,57,39.125,42,23.375,25
2020-12-05,11960.625,6390,11277.25,5627,364.25,276,29.25,49,40.25,45,23.375,24
2020-12-06,12782.625,11848,12014.125,10906,380.0,235,31.0,23,42.0,38,24.125,22
2020-12-07,14159.875,13271,13349.375,12502,373.875,276,41.5,95,44.875,51,25.125,28
2020-12-08,14461.875,15146,13631.625,13786,336.25,454,37.25,29,45.5,46,25.875,28
2020-12-09,13936.625,13208,13053.25,12057,361.25,647,37.875,27,44.5,38,25.0,20
2020-12-10,12705.125,9483,11826.5,8807,343.5,237,42.0,41,44.25,48,24.25,21
2020-12-11,12174.625,11155,11258.0,10270,372.625,505,50.0,79,44.625,49,24.125,25
2020-12-12,11023.625,7688,10097.5,6825,368.75,320,48.75,47,43.75,35,23.625,21
2020-12-13,11688.625,11710,10712.875,10550,383.75,396,46.0,27,42.75,37,23.25,21
2020-12-14,11348.75,9129,10327.375,7822,452.75,787,48.125,40,43.5,44,23.75,26
2020-12-15,10507.875,6544,9480.25,5725,466.875,389,41.625,43,42.125,40,23.5,26
2020-12-16,9583.375,7750,8592.125,6681,444.875,278,51.125,105,41.25,39,22.875,23
2020-12-17,9107.5,9401,8156.0,8568,399.75,286,53.625,47,41.625,41,23.5,25
2020-12-18,8550.0,5023,7610.625,4444,395.375,202,49.75,10,40.625,40,23.625,22
2020-12-19,7808.5,5223,6928.5,4813,343.75,92,42.375,20,40.0,44,23.25,22
2020-12-20,7553.875,5651,6737.75,5299,317.75,112,41.375,39,39.25,29,22.75,17
2020-12-21,7016.875,7414,6261.125,6737,289.5,170,45.375,59,39.25,37,23.125,24
2020-12-22,6567.125,5531,5902.875,4956,217.875,214,48.5,65,38.375,37,22.5,21
2020-12-23,6704.125,7640,6012.5,6602,223.875,437,49.375,50,38.875,44,22.0,22
2020-12-24,6820.625,8682,6071.125,7150,257.25,545,39.875,29,39.125,41,21.625,20
2020-12-25,6564.0,7348,5830.25,6641,260.75,314,38.0,32,37.25,26,20.25,14
2020-12-26,6452.25,4129,5750.125,3803,248.625,105,44.0,58,36.25,32,19.75,18
2020-12-27,6598.125,6390,5862.125,5709,287.75,405,46.875,43,34.375,29,19.0,16
2020-12-28,7239.0,10778,6405.75,9648,316.125,339,49.125,57,35.5,38,19.0,17
2020-12-29,7209.75,7180,6379.875,6530,329.125,274,48.75,56,35.125,34,18.125,17
2020-12-30,7763.0,9957,6780.625,8162,358.375,448,103.75,505,34.875,35,17.75,18
2020-12-31,7362.0,4432,6463.125,4062,323.0,154,101.375,31,32.25,23,16.625,13
2021-01-01,6644.0,2938,5882.625,2506,270.375,124,99.375,13,30.125,24,15.875,14
2021-01-02,5958.375,1863,5228.625,1409,250.125,152,97.75,19,30.125,26,16.25,17
2021-01-03,6079.625,5099,5040.25,2296,252.25,122,93.75,26,29.25,25,16.0,16
2021-01-04,5838.0,4457,4777.75,3609,234.625,264,93.5,41,29.125,28,16.25,18
2021-01-05,5078.375,4701,4048.125,3811,241.125,391,95.125,70,28.875,36,17.0,23
2021-01-06,4630.0,3593,3600.625,2950,230.25,187,103.25,121,28.0,27,17.375,20
2021-01-07,4085.0,5597,3195.0,4917,211.375,297,52.25,97,27.875,34,17.875,22
2021-01-08,3976.375,3563,3035.625,2787,267.25,601,50.5,17,28.25,26,18.5,18
2021-01-09,4071.625,3700,3123.25,3207,287.25,284,54.875,48,28.875,29,19.0,18
2021-01-10,4025.125,1491,3058.125,888,300.0,254,58.375,47,28.375,22,18.75,15
2021-01-11,3742.125,2835,3076.0,2439,297.875,105,56.625,12,29.125,31,19.5,22
2021-01-12,3974.875,6319,3299.5,5397,324.875,480,53.875,19,29.5,31,20.25,24
2021-01-13,4685.0,10382,3392.5,4555,955.0,5432,47.0,15,28.875,31,20.0,21
2021-01-14,4718.125,3858,3298.625,2199,1102.25,1365,42.25,83,29.625,33,20.125,21
2021-01-15,4973.0,7636,3492.375,6467,1161.25,769,35.625,44,30.25,39,20.375,24
2021-01-16,4846.375,2550,3402.5,2068,1135.875,398,35.625,17,30.25,26,20.5,19
2021-01-17,4856.875,3784,3420.125,3348,1141.375,328,31.125,12,29.5,23,20.375,17
2021-01-18,5678.5,8064,4072.875,6110,1136.75,217,27.875,21,30.125,27,21.0,20
2021-01-19,6253.75,7437,4593.875,6607,1185.25,493,31.875,44,30.375,33,21.375,25
2021-01-20,6470.125,8050,4697.875,6229,1200.375,601,58.5,232,30.625,33,21.0,21
2021-01-21,6029.25,6855,4892.75,6114,569.625,386,66.5,79,30.5,30,20.75,19
2021-01-22,7065.75,12150,5992.125,10994,484.625,685,63.875,62,32.5,49,22.0,31
2021-01-23,6849.5,5906,5837.625,5231,429.625,329,59.5,9,32.625,40,22.5,28
2021-01-24,7094.125,4507,6059.625,3844,448.25,547,58.875,12,33.375,32,22.75,21
2021-01-25,7882.25,10089,6784.375,9146,487.125,639,68.625,90,35.25,38,23.75,25
2021-01-26,8139.625,10123,7012.25,7933,710.375,2003,70.125,33,36.375,36,24.25,24
2021-01-27,8219.875,8079,7076.75,7123,719.375,565,71.875,58,36.625,35,24.0,23
2021-01-28,8316.5,8823,7274.625,7812,711.625,539,49.375,52,37.625,41,24.875,28
2021-01-29,8515.25,8445,7431.625,7370,751.625,706,41.375,15,39.25,43,25.625,25
2021-01-30,9259.5,18104,8156.75,16795,729.25,506,37.0,27,38.25,41,24.125,19
2021-01-31,9560.875,8317,8448.625,7566,737.875,398,39.75,31,36.75,28,22.625,16
2021-02-01,10240.0,9940,9133.75,9325,702.375,263,41.25,24,37.25,36,23.25,26
2021-02-02,10529.0,12401,9415.75,11402,692.5,560,41.625,93,36.625,33,23.0,23
2021-02-03,10814.75,12409,9772.25,10785,513.625,572,42.75,42,37.5,43,22.75,22
2021-02-04,11081.75,10215,9987.125,8842,529.875,695,40.0,36,38.0,39,22.625,22
2021-02-05,10837.875,6872,9784.125,6188,479.375,135,37.125,29,37.5,37,21.75,21
2021-02-06,10275.25,3944,9295.0,3457,409.375,146,40.0,38,35.75,29,20.875,18
2021-02-07,8668.625,5251,7769.25,4589,388.75,341,38.25,13,34.75,33,21.0,20
2021-02-08,8820.625,9533,7900.125,8613,368.375,235,39.75,43,35.75,36,21.625,21
2021-02-09,8729.25,9209,7729.375,7959,438.875,827,41.5,38,36.5,42,21.25,23
2021-02-10,8470.5,10331,7391.875,8702,439.75,567,36.125,50,37.75,43,21.875,28
2021-02-11,9777.375,22864,8735.5,21534,425.75,460,38.75,63,38.875,52,22.625,28
2021-02-12,9571.5,8568,8616.375,7889,400.5,493,36.125,15,40.625,53,23.0,25
2021-02-13,9452.625,5921,8477.625,5078,398.0,115,38.25,46,42.125,49,23.375,24
2021-02-14,9579.0,4955,8546.25,4006,412.5,262,40.625,57,43.375,39,24.25,25
2021-02-15,9824.5,7215,8652.375,5438,424.5,437,46.0,56,44.625,43,24.875,25
2021-02-16,9812.125,9434,7943.5,2942,1110.625,5724,52.5,95,45.25,41,25.375,25
2021-02-17,9391.5,5844,7452.375,4030,1087.875,645,60.125,99,45.625,45,25.625,25
2021-02-18,8829.875,5838,6916.0,4411,1106.25,714,63.75,79,45.125,39,25.125,24
2021-02-19,6579.375,4860,4711.375,3897,1113.375,517,70.375,116,44.0,43,24.5,23
2021-02-20,6305.0,6373,4389.75,5316,1090.25,308,76.125,61,42.375,40,24.125,22
2021-02-21,6076.125,4090,4160.5,3244,1107.625,254,77.75,59,40.75,36,24.125,24
2021-02-22,6167.625,5687,4185.125,4203,1149.25,595,79.125,68,42.125,50,24.625,29
2021-02-23,5660.125,3155,3739.5,1873,1184.5,719,75.625,28,42.5,46,24.875,27
2021-02-24,5102.5,4973,3841.875,3761,526.375,459,66.25,20,42.25,39,24.75,24
2021-02-25,5235.375,6907,4001.0,5303,548.375,821,79.125,202,43.5,55,25.375,30
2021-02-26,5518.5,8103,4264.375,6518,544.125,680,72.5,26,45.375,54,26.125,30
2021-02-27,5723.5,6500,4380.0,4822,541.125,493,63.125,41,45.0,40,26.75,28
2021-02-28,5570.0,5145,4146.875,3451,636.125,1068,62.125,53,45.125,41,27.25,26
2021-03-01,5954.0,7162,4326.125,4678,709.0,837,58.875,33,46.0,43,27.375,25
2021-03-02,6109.25,6929,4364.625,4511,763.75,1033,53.5,25,45.25,44,27.0,26
2021-03-03,6581.125,6930,4765.375,5079,810.875,1096,64.5,116,44.5,40,26.75,25
2021-03-04,6470.875,4091,4660.5,2922,843.0,716,64.125,17,43.375,30,26.25,20
2021-03-05,6268.75,5290,4538.25,4325,756.5,129,46.875,64,43.125,53,26.375,31
2021-03-06,6269.5,8109,4678.875,7643,703.375,255,47.0,27,44.125,62,26.5,31
2021-03-07,6692.125,9881,5166.625,8724,699.0,458,46.625,38,44.625,44,26.375,27
2021-03-08,7210.875,9295,5674.625,7515,662.25,774,46.75,54,45.75,50,26.625,28
2021-03-09,8097.375,14254,6383.0,10345,720.25,1301,515.875,3786,45.25,39,26.75,26
2021-03-10,8343.875,8901,6627.75,6469,732.375,1130,519.125,51,45.625,47,26.625,25
2021-03-11,8463.5,7887,6830.375,6700,637.125,334,511.125,52,46.625,48,26.875,27
2021-03-12,8707.125,6040,6985.625,4164,669.625,976,512.875,31,48.375,44,27.875,28
2021-03-13,8433.375,3100,6759.625,2517,690.5,296,510.0,41,46.25,36,26.875,23
2021-03-14,8220.25,6404,6387.25,4664,724.875,530,511.0,35,43.0,36,25.875,23
2021-03-15,7716.375,5850,5835.25,4308,719.5,415,511.25,40,43.125,45,26.0,28
2021-03-16,7110.25,4446,5277.5,3053,688.5,526,508.375,31,41.625,38,25.375,23
2021-03-17,6237.75,7274,4665.0,5445,569.625,350,39.375,34,42.0,42,25.5,27
2021-03-18,5724.375,4794,4197.75,2731,577.75,1195,36.0,24,40.375,34,25.75,27
2021-03-19,6011.0,10180,4445.25,8680,606.375,563,47.25,142,39.375,40,26.375,32
2021-03-20,5742.5,3892,4267.75,2744,517.25,263,47.625,34,38.5,37,26.25,27
2021-03-21,6083.375,5827,4489.375,4290,531.625,411,48.5,48,37.875,31,26.25,23
2021-03-22,6163.125,7042,4529.5,4985,577.625,898,58.5,115,38.25,39,26.75,27
2021-03-23,5885.25,3627,4286.25,2362,577.75,416,58.625,41,36.25,29,25.875,21
2021-03-24,5837.5,4064,4175.375,2166,636.0,992,63.75,72,36.375,39,26.125,25
2021-03-25,6672.25,13952,4814.875,10561,676.875,677,94.0,276,36.375,42,26.0,26
2021-03-26,6606.5,4268,4718.25,1958,557.125,237,95.75,38,36.875,38,25.5,23
2021-03-27,5622.875,2311,3853.125,1759,501.375,117,84.25,50,36.0,33,24.125,21
2021-03-28,5450.125,2510,3725.5,1723,491.375,183,84.125,33,34.625,26,23.125,19
2021-03-29,5765.0,8346,4003.875,6517,528.875,711,96.75,149,35.625,39,24.25,32
2021-03-30,5710.25,6604,4078.75,5584,453.75,297,84.0,13,35.25,36,23.75,23
2021-03-31,6411.875,9240,4765.25,7854,475.5,590,83.125,34,36.875,42,24.875,30
2021-04-01,6621.625,5742,5099.625,4841,378.875,219,75.75,13,35.875,31,24.125,19
2021-04-02,5646.5,6151,4442.625,5305,324.375,241,43.625,19,34.5,31,23.25,19
2021-04-03,5682.875,4559,4705.25,4059,315.875,169,45.375,52,33.125,27,22.75,19
2021-04-04,6157.625,6109,5181.875,5572,321.0,158,47.0,63,32.5,28,22.25,17
2021-04-05,6647.75,6431,5725.5,6072,322.25,193,44.875,16,33.5,34,22.5,21
2021-04-06,6711.5,8856,5937.125,8210,267.0,269,32.375,49,35.0,51,22.125,29
2021-04-07,7911.125,16201,7131.125,15136,278.5,389,47.125,131,36.625,49,22.75,28
2021-04-08,7869.625,8908,6955.25,6447,254.875,401,54.625,94,37.75,51,22.625,29
2021-04-09,8535.75,11071,7398.25,8385,304.125,613,59.125,49,41.25,59,24.0,30
2021-04-10,8444.0,5417,7356.0,4967,309.25,282,58.875,17,41.125,30,24.125,20
2021-04-11,8708.75,6677,7620.375,6174,312.375,194,56.625,34,41.25,28,23.875,17
2021-04-12,9388.375,11546,8189.75,10127,323.125,244,51.625,23,43.125,43,25.25,28
2021-04-13,9336.625,6017,8136.625,5647,321.75,182,57.625,64,43.25,35,25.375,22
2021-04-14,8820.375,4726,7543.75,3467,336.375,386,58.25,54,41.75,39,25.0,26
2021-04-15,7765.75,7764,6568.125,7331,317.625,239,60.125,146,40.125,36,24.125,21
2021-04-16,7827.5,9402,6761.25,7992,299.875,259,54.375,48,39.875,49,24.375,31
2021-04-17,7248.0,6435,6455.25,5937,239.0,126,50.25,16,36.625,33,23.5,23
2021-04-18,7679.0,8865,6878.875,8356,224.5,166,52.125,32,36.5,29,23.25,18
2021-04-19,8024.375,9440,7192.25,8681,245.875,365,50.125,18,38.625,45,24.0,23
2021-04-20,7926.75,10765,6807.0,7045,240.625,202,316.875,2157,39.125,47,23.75,26
2021-04-21,8205.25,8245,6986.75,7085,250.875,264,317.5,69,40.625,47,24.875,31
2021-04-22,9049.25,11478,7769.75,9731,266.25,509,316.625,47,42.625,55,25.5,31
2021-04-23,9162.625,8671,7846.75,7947,287.875,412,305.75,59,43.75,45,26.125,26
2021-04-24,8922.5,7481,7706.875,6873,302.75,378,302.125,19,42.75,41,25.25,24
2021-04-25,8977.375,6874,7706.875,5937,352.75,526,303.5,27,43.625,40,25.25,23
2021-04-26,9134.875,10125,7749.375,8696,410.375,627,302.625,25,47.625,61,27.0,32
2021-04-27,9190.0,9881,7686.625,8179,452.875,705,307.375,56,48.875,55,27.875,30
2021-04-28,8937.5,8745,7625.875,6559,517.375,718,49.875,97,48.875,47,28.125,28
2021-04-29,8761.0,6833,7359.625,4955,530.375,368,47.5,50,49.125,49,27.75,28
2021-04-30,8859.75,12268,7485.0,10734,571.0,834,53.5,95,50.125,63,28.25,35
2021-05-01,9730.125,15634,8254.125,14100,597.375,623,50.5,35,50.25,46,28.125,25
2021-05-02,11094.25,18394,9541.5,17172,585.625,284,50.75,21,49.875,38,27.5,19
2021-05-03,11698.25,11706,10104.75,10443,561.0,329,52.0,37,51.375,52,28.25,29
2021-05-04,12332.5,15199,10776.75,14072,517.125,276,72.5,189,50.125,51,27.875,29
2021-05-05,12989.625,15138,11483.25,13831,480.125,409,79.125,109,49.875,53,28.0,31
2021-05-06,13381.125,11877,12001.375,10704,489.625,794,74.875,63,50.75,54,28.0,28
2021-05-07,13863.625,10693,12634.625,10021,491.875,386,73.75,41,52.75,65,28.75,34
2021-05-08,13864.25,12273,12627.0,10673,449.625,496,73.5,93,51.125,50,27.75,27
2021-05-09,13407.625,11981,12281.75,11338,420.0,386,72.75,29,50.75,43,27.75,25
2021-05-10,12597.375,11912,11496.5,10890,425.125,325,76.25,49,52.25,50,28.375,24
2021-05-11,12141.625,8060,11024.875,6670,423.75,318,74.75,25,50.5,38,27.125,19
2021-05-12,11902.5,13286,10800.0,12273,438.25,392,55.125,32,49.0,39,26.25,22
2021-05-13,11167.5,9258,10083.125,8096,483.75,773,42.75,10,47.375,40,25.125,22
2021-05-14,10643.0,7681,9569.75,6597,482.25,782,40.25,43,46.125,44,24.625,24
2021-05-15,10254.0,7581,9115.25,6385,530.0,768,37.375,18,42.5,36,23.0,21
2021-05-16,9793.875,8592,8605.75,6597,517.125,393,27.0,10,41.0,38,22.125,20
2021-05-17,9270.625,7795,8055.25,6934,528.625,478,27.0,29,41.375,46,22.25,26
2021-05-18,8939.125,9260,7719.875,8207,541.5,428,23.375,20,41.625,52,22.875,29
2021-05-19,10074.375,17142,8858.5,15779,581.25,636,22.25,16,43.375,52,24.375,31
2021-05-20,10985.25,20573,9770.875,19572,586.625,435,21.625,27,46.0,60,25.25,29
2021-05-21,11847.875,16159,10589.5,14645,527.875,303,24.125,30,46.0,40,25.25,22
2021-05-22,12708.625,14567,11460.0,13561,472.375,338,22.75,32,46.125,45,25.5,26
2021-05-23,13323.75,12502,12126.375,11716,410.125,270,27.125,53,46.75,41,25.875,24
2021-05-24,13632.5,11062,12580.5,10230,407.25,370,28.125,18,47.75,46,26.25,23
2021-05-25,13643.0,7879,12596.375,7061,388.375,327,27.0,20,46.875,39,25.75,22
2021-05-26,13512.0,8212,12475.875,7243,389.375,436,26.75,18,45.75,43,25.5,27
2021-05-27,12152.0,6262,11185.375,5455,370.125,482,28.125,27,44.25,40,24.75,25
2021-05-28,10466.375,7088,9522.0,6265,376.125,483,26.25,12,41.5,38,23.75,21
2021-05-29,9458.5,8096,8578.5,7097,386.75,388,25.625,25,40.625,33,23.125,17
2021-05-30,8968.875,10650,8079.875,9572,392.125,381,24.25,21,41.0,48,23.125,26
2021-05-31,9597.625,17532,8698.5,16665,411.125,422,22.625,40,41.625,46,23.375,26
2021-06-01,10178.625,15710,9258.25,14708,415.375,404,23.375,24,41.625,46,23.5,24
2021-06-02,10701.875,12065,9731.875,10850,461.75,698,22.625,14,41.5,38,23.0,18
2021-06-03,12001.625,18610,11026.0,17596,466.875,477,22.625,18,41.875,46,22.25,21
2021-06-04,12536.625,10542,11585.0,9927,443.75,297,21.0,14,42.75,47,22.0,23
2021-06-05,13052.375,11214,12114.5,10501,413.125,238,24.25,38,43.75,46,22.875,28
2021-06-06,13674.25,13071,12783.125,12446,405.75,329,22.25,9,44.25,37,23.25,20
2021-06-07,14416.5,16588,13544.25,15661,412.5,435,20.625,8,42.75,36,22.875,23
2021-06-08,14615.625,19125,13702.375,17930,428.625,551,21.5,47,42.125,41,22.375,22
2021-06-09,14512.5,14885,13570.125,13650,442.25,513,19.5,8,41.25,39,22.0,21
2021-06-10,14901.125,15174,13964.0,14001,449.0,752,19.75,16,43.5,56,23.0,26
2021-06-11,14030.375,11644,13109.625,10761,448.875,476,18.0,4,42.125,35,22.5,17
2021-06-12,14201.25,11909,13316.875,11585,427.25,124,18.25,16,40.375,33,21.875,18
2021-06-13,14142.0,10740,13306.375,10417,412.5,120,14.25,6,38.125,28,20.25,15
2021-06-14,13666.875,9270,12794.375,8350,410.75,315,21.0,63,38.375,39,20.625,23
2021-06-15,12614.25,8167,11719.375,7061,394.0,301,33.875,111,40.25,51,21.375,29
2021-06-16,12659.625,19488,10259.0,6247,396.25,569,46.625,149,41.25,49,22.25,29
2021-06-17,11887.125,8705,9522.25,7756,379.5,379,58.25,101,42.125,46,23.375,30
2021-06-18,11025.375,8280,8697.5,7403,346.5,488,58.875,21,40.625,44,23.5,27
2021-06-19,10483.625,7310,8154.625,6418,317.25,242,60.625,18,42.25,48,24.25,23
2021-06-20,9857.375,6899,7361.5,5240,409.0,858,67.5,71,41.5,27,23.75,14
2021-06-21,9164.0,5193,6625.125,4526,441.25,378,69.875,25,43.625,45,25.625,30
2021-06-22,8558.625,4427,6052.375,3768,442.375,324,64.375,19,43.0,34,25.5,22
2021-06-23,8114.875,4617,5674.75,4040,419.375,117,51.75,10,41.25,37,24.5,21
2021-06-24,6127.0,3585,5289.875,3168,371.0,182,34.625,12,40.125,40,24.25,27
2021-06-25,5788.375,5996,5001.875,5452,363.625,320,23.875,15,39.375,40,23.75,26
2021-06-26,5827.5,8593,5064.625,7905,338.375,286,22.25,8,38.875,40,23.375,24
2021-06-27,5464.875,4409,4754.875,3940,331.375,186,21.25,10,36.375,28,22.875,19
2021-06-28,5418.875,6531,4759.0,5273,250.625,212,15.625,26,38.125,41,24.25,25
2021-06-29,5423.5,5230,4747.25,4432,252.0,389,14.375,15,37.625,41,23.875,27
2021-06-30,5835.75,7725,5114.25,6704,244.25,262,13.25,10,38.375,40,24.5,27
2021-07-01,6441.5,9463,5566.125,7655,292.375,502,15.0,24,39.5,46,25.375,28
2021-07-02,7327.875,10676,6353.25,9465,348.125,628,18.125,37,42.5,64,26.5,36
2021-07-03,7535.375,7656,6483.0,6490,407.375,794,17.75,12,44.0,52,26.5,26
2021-07-04,7066.875,4845,6008.375,4108,430.0,467,23.5,54,43.875,39,26.375,23
2021-07-05,7640.0,8994,6500.625,7878,506.75,800,34.125,95,45.625,42,27.25,26
2021-07-06,8031.125,9660,6894.0,8420,582.875,821,40.625,78,46.125,45,27.25,25
2021-07-07,8307.375,7440,7074.25,5874,686.125,1215,50.875,97,48.125,57,28.0,33
2021-07-08,9237.375,15165,7107.25,6968,775.875,980,58.875,74,50.375,58,28.5,31
2021-07-09,8645.75,4730,6617.75,3739,801.375,706,63.625,62,50.75,49,28.5,28
2021-07-10,7658.25,2776,5694.25,2077,788.75,527,66.0,56,47.875,41,27.25,26
2021-07-11,7497.875,6373,5466.0,4664,844.625,1241,66.5,16,46.875,44,27.25,26
2021-07-12,7916.75,8196,5722.875,6163,931.875,1165,79.25,156,47.75,46,28.0,29
2021-07-13,7634.125,6733,5401.0,5303,963.375,1052,79.0,93,46.875,35,27.25,20
2021-07-14,6891.875,3722,4654.375,2447,996.125,1083,74.375,41,45.625,35,26.875,22
2021-07-15,6589.25,5019,4230.75,2485,1090.375,1969,72.875,85,44.75,50,26.25,28
2021-07-16,5244.25,4405,3681.25,2572,1182.5,1717,65.5,15,42.625,41,25.375,24
2021-07-17,5276.0,4984,3633.5,3357,1287.25,1544,60.75,24,41.625,41,24.5,21
2021-07-18,5473.5,4356,3628.375,2036,1493.5,2177,57.75,32,40.75,34,23.5,18
2021-07-19,5307.375,5044,3411.25,2927,1575.75,1899,60.875,41,41.125,47,23.625,27
2021-07-20,4915.125,5058,3033.25,3139,1648.375,1746,44.25,23,41.25,47,23.125,25
2021-07-21,4943.625,6961,2937.375,4536,1785.375,2148,40.125,60,42.875,48,23.875,26
2021-07-22,5129.625,5210,3067.875,3491,1831.375,1451,44.75,78,44.75,50,24.5,27
2021-07-23,5254.375,6017,3380.25,4984,1666.625,651,38.5,35,45.0,52,24.25,26
2021-07-24,5726.375,8181,3970.375,7293,1519.75,542,46.875,82,45.875,48,24.5,26
2021-07-25,6201.0,8781,4390.625,6719,1535.75,1672,51.125,58,47.0,50,25.25,27
2021-07-26,6121.0,3716,4401.125,2120,1429.375,1326,56.625,76,47.375,37,25.375,19
2021-07-27,6156.25,5326,4339.5,2434,1483.125,2329,61.375,79,47.5,48,25.5,28
2021-07-28,7858.25,18674,4537.75,4725,1481.875,1736,65.625,57,48.0,51,26.0,29
2021-07-29,8019.375,8250,4733.25,6100,1431.375,1744,66.125,64,48.625,53,26.25,28
2021-07-30,8689.75,10573,5472.375,9404,1332.875,663,94.125,302,48.625,50,26.375,28
2021-07-31,10146.5,17671,5442.5,4745,1335.875,675,114.0,194,46.5,35,25.75,21
2021-08-01,9555.875,3456,4851.875,2568,1357.0,711,106.5,22,44.625,33,25.0,20
2021-08-02,9038.375,4641,4472.375,3683,1221.875,591,105.875,53,44.5,49,24.5,23
2021-08-03,9056.125,3858,4620.75,3307,1091.875,286,101.5,41,45.25,43,25.375,26
2021-08-04,8949.0,4469,4766.5,3600,847.0,370,94.125,20,44.5,42,25.125,26
2021-08-05,7305.125,5523,4769.125,4746,669.25,314,94.75,62,42.75,37,24.125,21
2021-08-06,7304.25,8243,4927.625,7368,516.375,521,94.375,61,43.25,57,24.75,33
2021-08-07,7142.75,9281,4772.625,8164,499.0,524,59.375,22,43.125,49,24.625,27
2021-08-08,6038.0,8833,5176.625,7977,473.25,469,43.75,69,44.375,45,25.125,25
2021-08-09,6414.25,6466,5525.0,5355,487.125,822,44.625,29,45.125,39,25.75,25
2021-08-10,6792.875,7670,5885.375,6566,482.375,553,68.375,243,44.375,43,26.25,27
2021-08-11,7600.875,10322,6508.75,8294,620.875,1394,71.75,68,45.375,51,26.875,31
2021-08-12,8564.5,12178,7101.875,8345,784.25,1677,177.25,864,46.25,49,26.875,26
2021-08-13,8478.25,4833,6954.125,3564,827.0,656,177.875,67,47.5,47,27.5,26
2021-08-14,9570.375,16980,6480.125,3576,837.5,605,172.25,16,44.875,36,26.0,21
2021-08-15,8925.75,4124,5873.0,3307,840.125,545,172.0,20,43.0,34,25.5,23
2021-08-16,8719.5,7183,5671.625,6366,839.625,465,168.125,38,42.5,41,25.5,25
2021-08-17,8972.125,8487,5937.5,7482,819.75,663,166.375,15,42.5,39,25.375,24
2021-08-18,9189.125,9406,6050.875,7473,934.875,1474,137.875,15,42.75,45,25.5,28
2021-08-19,8842.375,7548,5700.125,5488,969.625,1672,131.25,15,41.25,39,24.75,25
2021-08-20,7972.875,5222,5186.25,4234,837.625,621,29.875,53,39.375,34,24.5,24
2021-08-21,8602.375,9869,5800.125,8475,876.875,970,28.875,59,39.0,44,24.5,26
2021-08-22,6969.375,3916,5793.625,3524,841.125,319,29.125,18,38.25,30,24.125,18
2021-08-23,6939.5,3885,5660.25,2240,940.875,1343,31.375,38,38.375,35,24.625,27
2021-08-24,6572.625,4248,5278.625,3313,926.25,348,32.5,47,38.125,39,24.375,23
2021-08-25,6256.375,5957,4884.75,4331,972.125,1030,32.375,14,37.75,36,24.5,25
2021-08-26,5600.0,4155,4301.375,2806,893.75,847,33.25,22,37.5,43,24.75,30
2021-08-27,5324.125,5341,4223.125,4862,709.625,199,33.875,20,38.875,50,25.125,28
2021-08-28,5141.875,3764,4121.25,3419,652.375,163,28.5,10,39.125,36,25.375,26
2021-08-29,4275.5,2938,3368.5,2453,558.75,221,27.75,53,37.125,28,24.25,17
2021-08-30,4380.625,4757,3357.125,3433,651.125,1058,27.625,17,37.875,36,25.125,25
2021-08-31,4944.125,8393,3844.75,6141,674.375,1529,28.0,41,38.25,38,24.875,25
2021-09-01,5249.625,6692,4074.25,5149,786.75,1247,23.375,10,38.625,42,25.625,29
2021-09-02,5324.0,6552,4049.5,4133,837.0,1432,22.75,9,39.375,42,25.5,24
2021-09-03,5799.5,7959,4608.625,7279,772.0,327,22.75,22,40.0,48,24.625,23
2021-09-04,6137.5,8045,4928.0,7417,807.75,485,20.25,0,39.5,46,24.625,28
2021-09-05,6051.5,3076,4852.125,2812,805.375,144,21.75,22,38.625,29,24.125,22
